step,sim_time_s,motion_frame,reference_joint_pos,actual_joint_pos,policy_action,anchor_position_error,anchor_rotation_error,body_position_error,body_rotation_error,total_reward,total_reward_rate,terminated,truncated,done,reward/motion_global_root_pos,reward/motion_global_root_ori,reward/motion_body_pos,reward/motion_body_ori,reward/motion_body_lin_vel,reward/motion_body_ang_vel,reward/action_rate_l2,reward/joint_limit,reward/self_collisions
142,2.84,142,"[-0.6783447861671448,-0.054455362260341644,0.025212109088897705,0.45981544256210327,-0.0992317646741867,0.07366523146629333,-0.1984177827835083,-0.08306879550218582,0.05744536221027374,0.9211091995239258,-0.20049235224723816,-0.021435284987092018,0.06581731885671616,0.0023647251073271036,-0.05686322972178459,0.21804626286029816,0.22501622140407562,-0.0010601980611681938,0.5614235997200012,0.001527277985587716,-0.0023985453881323338,-0.005851445719599724,0.17104743421077728,-0.219482421875,-0.0020772861316800117,0.5756253004074097,0.00568447494879365,0.008370030671358109,-0.0027744495309889317]","[-0.6217210292816162,-0.149854838848114,0.031577326357364655,0.6092316508293152,-0.18591541051864624,0.07155594974756241,-0.28022056818008423,-0.12728169560432434,0.07782194763422012,1.0131895542144775,-0.2705007791519165,0.038068536669015884,0.050864119082689285,-0.04553994536399841,-0.04826455935835838,0.21146877110004425,0.2766924202442169,-0.1278371512889862,0.6241782307624817,-0.14926090836524963,-0.13149325549602509,0.028720127418637276,0.22257235646247864,-0.16389800608158112,-0.056102070957422256,0.5494877099990845,-0.08496570587158203,-0.023090334609150887,0.09707386791706085]","[0.06798313558101654,-0.2857775092124939,-0.1240481287240982,-0.5986135601997375,0.42483335733413696,0.2858889102935791,-0.3285437524318695,-0.4521477222442627,0.23879052698612213,0.5647698640823364,1.312004566192627,0.07758135348558426,0.0781259536743164,0.15250101685523987,-0.21029849350452423,0.005694329738616943,0.46797868609428406,-0.18257100880146027,-0.10967515408992767,-0.3056655824184418,-1.995893120765686,0.338521808385849,0.13922232389450073,0.036667171865701675,-0.17734946310520172,-0.21662040054798126,-0.175358384847641,-0.31766775250434875,1.4459987878799438]",0.049188025295734406,0.06101296469569206,0.025863029062747955,0.09212187677621841,0.097438745200634,4.8719372600317,0,0,0,0.48668748140335083,0.4883643686771393,0.9880983233451843,0.9329522252082825,0.9911229610443115,0.9870488047599792,-0.002337054116651416,-0.0,-0.0
143,2.86,143,"[-0.6585183143615723,-0.060634344816207886,0.019506843760609627,0.4216003119945526,-0.09679221361875534,0.08403211086988449,-0.21347729861736298,-0.08066510409116745,0.05527563765645027,0.9264134168624878,-0.17130596935749054,-0.022022509947419167,0.07178045064210892,0.0060019600205123425,-0.05695143714547157,0.22395548224449158,0.22743307054042816,-0.00037319929106161,0.5590024590492249,0.0017749302787706256,-0.003891519969329238,-0.005721988622099161,0.16552415490150452,-0.21921618282794952,-0.0019727947656065226,0.5715748071670532,0.006207329221069813,0.0077440449967980385,-0.0030020945705473423]","[-0.60294508934021,-0.1538870930671692,0.02794644422829151,0.576589822769165,-0.17751643061637878,0.0770379975438118,-0.2803761959075928,-0.12908829748630524,0.07747624814510345,1.002361536026001,-0.22692343592643738,0.04481161758303642,0.05454744026064873,-0.04308447241783142,-0.05092503875494003,0.21998688578605652,0.27911606431007385,-0.12455776333808899,0.6198974847793579,-0.14621195197105408,-0.1350463330745697,0.02661820314824581,0.21373562514781952,-0.16288645565509796,-0.05991934612393379,0.550481915473938,-0.08430779725313187,-0.023091981187462807,0.09734451770782471]","[0.15492109954357147,-0.2883867621421814,-0.14017418026924133,-0.6225073933601379,0.47729188203811646,0.30415967106819153,-0.38409361243247986,-0.43650633096694946,0.20478934049606323,0.5851584672927856,1.285914421081543,0.10029957443475723,0.06632150709629059,0.15300250053405762,-0.2178196758031845,0.023863062262535095,0.4630953371524811,-0.17493873834609985,-0.11715404689311981,-0.29755252599716187,-2.0347251892089844,0.3032614290714264,0.1306297779083252,0.04115063324570656,-0.18486738204956055,-0.20885682106018066,-0.17396780848503113,-0.34168297052383423,1.433807134628296]",0.049663055688142776,0.06355852633714676,0.025398988276720047,0.09176434576511383,0.09734170138835907,4.8670850694179535,0,0,0,0.48645687103271484,0.48729047179222107,0.9887199997901917,0.9334539771080017,0.9898674488067627,0.983496367931366,-0.002200009999796748,-0.0,-0.0
144,2.88,144,"[-0.6415277123451233,-0.06704451143741608,0.011848543770611286,0.38972941040992737,-0.0932965874671936,0.09412688761949539,-0.2303248941898346,-0.07772400230169296,0.0510726198554039,0.9378404021263123,-0.14858031272888184,-0.022760216146707535,0.07550947368144989,0.01118465419858694,-0.05519724264740944,0.2282363921403885,0.2288600206375122,0.00012099800369469449,0.5576385855674744,0.0019253010395914316,-0.005077130161225796,-0.005585463717579842,0.16045834124088287,-0.21913683414459229,-0.0021919296123087406,0.5682664513587952,0.006574274506419897,0.006993820425122976,-0.003294123336672783]","[-0.5865899920463562,-0.1589655727148056,0.02413823828101158,0.5498164296150208,-0.17206275463104248,0.08271395415067673,-0.28245899081230164,-0.1319248080253601,0.07612559199333191,0.9975345730781555,-0.18421891331672668,0.05140529200434685,0.055686213076114655,-0.04018370807170868,-0.05213648080825806,0.22732381522655487,0.28158804774284363,-0.12065498530864716,0.6161614656448364,-0.1432902216911316,-0.13812586665153503,0.024515414610505104,0.20482273399829865,-0.16136188805103302,-0.06339064240455627,0.552371621131897,-0.08372008055448532,-0.024025097489356995,0.0971057191491127]","[0.2473079115152359,-0.2759566605091095,-0.16506370902061462,-0.641759991645813,0.5418114066123962,0.32742565870285034,-0.43807336688041687,-0.41104376316070557,0.16440710425376892,0.624821126461029,1.2359575033187866,0.1209895983338356,0.060225632041692734,0.14623722434043884,-0.24125468730926514,0.04737992584705353,0.4504557251930237,-0.17124782502651215,-0.11713223159313202,-0.2919914722442627,-2.046046495437622,0.270759642124176,0.1198997050523758,0.03744545206427574,-0.19247651100158691,-0.19815023243427277,-0.17323771119117737,-0.3838486671447754,1.413691520690918]",0.050074897706508636,0.06640516966581345,0.024949563667178154,0.090994693338871,0.09716756641864777,4.858378320932388,0,0,0,0.48624858260154724,0.4860810339450836,0.9892382621765137,0.9341673254966736,0.987683892250061,0.9778724312782288,-0.0029132363852113485,-0.0,-0.0
145,2.9,145,"[-0.628092885017395,-0.07305456697940826,0.0037748869508504868,0.3655891418457031,-0.08966151624917984,0.10494809597730637,-0.25089147686958313,-0.0737568587064743,0.046042174100875854,0.9574416875839233,-0.13758166134357452,-0.023295950144529343,0.0777159333229065,0.016695424914360046,-0.052277758717536926,0.23107905685901642,0.22968943417072296,0.000653572438750416,0.5569523572921753,0.0018680214416235685,-0.006060861516743898,-0.005411513615399599,0.15576861798763275,-0.21906667947769165,-0.002542152302339673,0.5657283663749695,0.006710788235068321,0.0060506826266646385,-0.00349732069298625]","[-0.5725761651992798,-0.1647653877735138,0.0205851998180151,0.52854323387146,-0.16925160586833954,0.08853779733181,-0.28688323497772217,-0.1351962834596634,0.07512611150741577,0.9984686970710754,-0.14204667508602142,0.05739489942789078,0.054978471249341965,-0.037489622831344604,-0.05197569727897644,0.2331104427576065,0.28413519263267517,-0.1163935661315918,0.61359703540802,-0.14070391654968262,-0.14034666121006012,0.02232508175075054,0.19575828313827515,-0.15913712978363037,-0.06624270230531693,0.5556766390800476,-0.08334526419639587,-0.026000767946243286,0.09632466733455658]","[0.3559935986995697,-0.24422064423561096,-0.20125064253807068,-0.6568442583084106,0.6209285855293274,0.3621774911880493,-0.5016997456550598,-0.3688773214817047,0.11818747967481613,0.6949858069419861,1.1685837507247925,0.14129045605659485,0.05563407763838768,0.14373619854450226,-0.27705880999565125,0.07636232674121857,0.436935156583786,-0.16906651854515076,-0.10992000997066498,-0.2880590558052063,-2.0339975357055664,0.23151424527168274,0.11044524610042572,0.026710275560617447,-0.2018483281135559,-0.18452472984790802,-0.17384392023086548,-0.4495198726654053,1.3813350200653076]",0.05046110227704048,0.06898721307516098,0.02448430471122265,0.08979709446430206,0.09687712788581848,4.843856394290924,0,0,0,0.48604655265808105,0.48495861887931824,0.9896599054336548,0.9350959062576294,0.9842517971992493,0.9688023328781128,-0.004958881996572018,-0.0,-0.0
146,2.92,146,"[-0.6163879036903381,-0.07886195927858353,-0.0043883128091692924,0.3479856848716736,-0.08462528139352798,0.11492369323968887,-0.27271607518196106,-0.06928887963294983,0.04023383557796478,0.9794049263000488,-0.13135969638824463,-0.023643063381314278,0.07841702550649643,0.022123554721474648,-0.04759904742240906,0.23234686255455017,0.2299802154302597,0.001039167633280158,0.5570593476295471,0.0017592499498277903,-0.00676558306440711,-0.005257002543658018,0.15174205601215363,-0.21879053115844727,-0.0030534674879163504,0.5641811490058899,0.006762304343283176,0.005156862549483776,-0.0036873023491352797]","[-0.560589611530304,-0.17093104124069214,0.01744874380528927,0.51201331615448,-0.16870823502540588,0.09444703161716461,-0.29376956820487976,-0.13824507594108582,0.07534339278936386,1.0045278072357178,-0.09971296787261963,0.062413498759269714,0.05282546952366829,-0.03536007180809975,-0.05053865909576416,0.23719573020935059,0.2866537570953369,-0.11189951747655869,0.6127490997314453,-0.13852782547473907,-0.1415976583957672,0.019840139895677567,0.1865505427122116,-0.15621352195739746,-0.0682755559682846,0.5605193972587585,-0.08360225707292557,-0.029018264263868332,0.09491599351167679]","[0.48436135053634644,-0.19127073884010315,-0.25587743520736694,-0.6706645488739014,0.7214245796203613,0.41152116656303406,-0.5754380226135254,-0.3140864372253418,0.06812121719121933,0.78553307056427,1.0636827945709229,0.15971775352954865,0.052851419895887375,0.14934106171131134,-0.3286655843257904,0.1119704470038414,0.4212278127670288,-0.16745072603225708,-0.09486965835094452,-0.285331130027771,-2.0086185932159424,0.18042349815368652,0.10442633926868439,0.005987826734781265,-0.21263915300369263,-0.1697903424501419,-0.1787128448486328,-0.532292902469635,1.3344128131866455]",0.05079307407140732,0.07134058326482773,0.024056069552898407,0.08928383886814117,0.09654504060745239,4.82725203037262,0,0,0,0.4858628809452057,0.4839248061180115,0.9899320006370544,0.9357213973999023,0.9809629321098328,0.9591541290283203,-0.008306385949254036,-0.0,-0.0
147,2.94,147,"[-0.6069341897964478,-0.08399055153131485,-0.011578872799873352,0.336853951215744,-0.07966727018356323,0.12463774532079697,-0.2971208393573761,-0.0644618421792984,0.03463677689433098,1.0069265365600586,-0.13138844072818756,-0.024344883859157562,0.07820140570402145,0.026766784489154816,-0.04217609390616417,0.23250897228717804,0.23012636601924896,0.0014960304833948612,0.5576286315917969,0.0015227512922137976,-0.007343838457018137,-0.005044783465564251,0.14829418063163757,-0.21822059154510498,-0.0035036024637520313,0.5633661150932312,0.006627347320318222,0.004132422152906656,-0.0038025076501071453]","[-0.5506125092506409,-0.17715288698673248,0.014698904007673264,0.49940866231918335,-0.16994653642177582,0.10031665116548538,-0.3033345937728882,-0.14030854403972626,0.07683910429477692,1.0150600671768188,-0.0590566024184227,0.06691937148571014,0.04936409741640091,-0.03396115079522133,-0.04824163764715195,0.23966428637504578,0.2889750599861145,-0.1071493923664093,0.614011287689209,-0.13671539723873138,-0.1419852375984192,0.016894401982426643,0.17731428146362305,-0.15273559093475342,-0.06942500919103622,0.5667492747306824,-0.08500012010335922,-0.03311914578080177,0.09293545037508011]","[0.6227215528488159,-0.10865245759487152,-0.3424350619316101,-0.677253246307373,0.8474091291427612,0.4752122759819031,-0.6609053015708923,-0.26584187150001526,0.030369911342859268,0.9049106240272522,0.9022645950317383,0.17670267820358276,0.04719589278101921,0.1795160174369812,-0.3911474049091339,0.14729371666908264,0.400554895401001,-0.16538682579994202,-0.07216618955135345,-0.28298521041870117,-1.9771164655685425,0.118353933095932,0.10875308513641357,-0.022785734385252,-0.2252197265625,-0.14897921681404114,-0.18917971849441528,-0.6283543109893799,1.2806721925735474]",0.05110100284218788,0.07316429913043976,0.02368793450295925,0.09089773148298264,0.09628072381019592,4.814036190509796,0,0,0,0.4856792688369751,0.48311683535575867,0.9900282025337219,0.9353317022323608,0.9787463545799255,0.9541981816291809,-0.013064155355095863,-0.0,-0.0
148,2.96,148,"[-0.5979791879653931,-0.08882744610309601,-0.01788492128252983,0.33058783411979675,-0.07360246777534485,0.13308396935462952,-0.3217354118824005,-0.059619318693876266,0.028901290148496628,1.0350099802017212,-0.13307102024555206,-0.025048555806279182,0.07688206434249878,0.03064902313053608,-0.03562347590923309,0.23149725794792175,0.23001275956630707,0.0018462477019056678,0.5588113069534302,0.0012807109160348773,-0.007713200990110636,-0.004847884178161621,0.14580269157886505,-0.2173679918050766,-0.003963482100516558,0.5633418560028076,0.006451266817748547,0.003210631664842367,-0.003904530080035329]","[-0.542859673500061,-0.1823328286409378,0.012273430824279785,0.48999813199043274,-0.1724701076745987,0.10583115369081497,-0.3183940649032593,-0.13866829872131348,0.07796067744493484,1.0279433727264404,-0.04512197896838188,0.07300028949975967,0.045367173850536346,-0.032858457416296005,-0.04550078138709068,0.24069342017173767,0.29079723358154297,-0.10199399292469025,0.6173990964889526,-0.13548636436462402,-0.1415979415178299,0.013620889745652676,0.16800197958946228,-0.148825541138649,-0.07002323865890503,0.5741692185401917,-0.08732641488313675,-0.03827360272407532,0.09080523997545242]","[0.7491120100021362,0.010893568396568298,-0.47991418838500977,-0.6725087761878967,0.9902510643005371,0.5421858429908752,-0.7422088384628296,-0.2449616640806198,0.036765385419130325,1.055294156074524,0.7025735378265381,0.1876712441444397,0.04248959943652153,0.23642706871032715,-0.4696298837661743,0.18610495328903198,0.3895319700241089,-0.15749146044254303,-0.050512511283159256,-0.2838097810745239,-1.9477444887161255,0.061130523681640625,0.13155394792556763,-0.04834924265742302,-0.23944580554962158,-0.12516063451766968,-0.19916778802871704,-0.7363958358764648,1.242089867591858]",0.0513739287853241,0.07435647398233414,0.023347489535808563,0.09138206392526627,0.09692106395959854,4.846053197979927,0,0,0,0.4855116307735443,0.4825609624385834,0.9900084733963013,0.9351033568382263,0.9849828481674194,0.9853554964065552,-0.017469916492700577,-0.0,-0.0
149,2.98,149,"[-0.5904067754745483,-0.09359632432460785,-0.0234992578625679,0.3290865421295166,-0.06801910698413849,0.14101320505142212,-0.34812915325164795,-0.05508638173341751,0.02382001467049122,1.066314935684204,-0.13740332424640656,-0.025639113038778305,0.07510888576507568,0.0335853286087513,-0.029184237122535706,0.22998781502246857,0.22985292971134186,0.002232227474451065,0.56031334400177,0.0009922502795234323,-0.007964110001921654,-0.0046105217188596725,0.14404498040676117,-0.2163441926240921,-0.004290251526981592,0.5637050271034241,0.006165485363453627,0.0022300200071185827,-0.003937785513699055]","[-0.5361881852149963,-0.1856638789176941,0.01065435353666544,0.48390939831733704,-0.17617946863174438,0.11061179637908936,-0.34085384011268616,-0.13203105330467224,0.07952406257390976,1.0415780544281006,-0.05201715603470802,0.07741844654083252,0.04162382706999779,-0.03127562999725342,-0.04086242988705635,0.2403271496295929,0.2919810116291046,-0.09696889668703079,0.6215272545814514,-0.1355111449956894,-0.1405009627342224,0.010579729452729225,0.1594448834657669,-0.14515624940395355,-0.07020001858472824,0.5807549357414246,-0.0899493619799614,-0.04466353356838226,0.08837753534317017]","[0.7716444134712219,0.13848455250263214,-0.6039554476737976,-0.6493174433708191,1.0776032209396362,0.5755637288093567,-0.720819890499115,-0.2570597529411316,0.10905341058969498,1.1866718530654907,0.6126091480255127,0.18015572428703308,0.04907288774847984,0.28157252073287964,-0.5566588640213013,0.214079350233078,0.397063672542572,-0.14503628015518188,-0.04467006400227547,-0.29236873984336853,-1.9290765523910522,0.03492945432662964,0.17215986549854279,-0.06690026819705963,-0.24745458364486694,-0.11352601647377014,-0.2058241069316864,-0.8724190592765808,1.1912345886230469]",0.0517788864672184,0.07434780895709991,0.023040849715471268,0.0899069681763649,0.09712323546409607,4.8561617732048035,0,0,0,0.48528262972831726,0.48252466320991516,0.9899526834487915,0.9367287158966064,0.9904512166976929,0.9820032715797424,-0.010781297460198402,-0.0,-0.0
150,3.0,150,"[-0.5826364159584045,-0.09829734265804291,-0.028554687276482582,0.3308897614479065,-0.06215187534689903,0.14779908955097198,-0.3741297125816345,-0.050963032990694046,0.01895815320312977,1.096731424331665,-0.14181038737297058,-0.026118261739611626,0.07262792438268661,0.03578491881489754,-0.022384824231266975,0.2278735637664795,0.2295113354921341,0.002529826248064637,0.5622891187667847,0.0007281125872395933,-0.008047429844737053,-0.004393197130411863,0.14324019849300385,-0.21518321335315704,-0.004592105280607939,0.5645702481269836,0.005877213086932898,0.0013640617253258824,-0.003959522116929293]","[-0.5295624136924744,-0.18780146539211273,0.00872674398124218,0.48110055923461914,-0.18121400475502014,0.1145307719707489,-0.36819249391555786,-0.12201383709907532,0.08093641698360443,1.0577521324157715,-0.06277115643024445,0.08061559498310089,0.03763025626540184,-0.028432291001081467,-0.03485921025276184,0.23914723098278046,0.29231998324394226,-0.09277939796447754,0.6251963376998901,-0.13644284009933472,-0.1389007568359375,0.008240517228841782,0.15406544506549835,-0.14243613183498383,-0.07049165666103363,0.5853530764579773,-0.09260131418704987,-0.05225972831249237,0.08572185784578323]","[0.7280292510986328,0.2558450996875763,-0.6939628720283508,-0.6444782018661499,1.142809271812439,0.5903910398483276,-0.6675875186920166,-0.2816926836967468,0.1735045313835144,1.2840688228607178,0.598246693611145,0.1798561066389084,0.05882781371474266,0.2980632483959198,-0.6235986948013306,0.23277460038661957,0.413152813911438,-0.1313881129026413,-0.048354435712099075,-0.2996126413345337,-1.915137767791748,0.03847876191139221,0.19436123967170715,-0.0833037942647934,-0.2559579014778137,-0.11466775834560394,-0.21175283193588257,-1.01205575466156,1.1451258659362793]",0.05234529823064804,0.07347197085618973,0.02284451201558113,0.08776846528053284,0.0971577912569046,4.85788956284523,0,0,0,0.4849480092525482,0.4829452931880951,0.9898937344551086,0.9389021396636963,0.9916412830352783,0.9769558906555176,-0.00739699462428689,-0.0,-0.0
151,3.02,151,"[-0.5755974054336548,-0.10338684171438217,-0.033712733536958694,0.3356751799583435,-0.057644836604595184,0.15385502576828003,-0.4012538194656372,-0.04716138169169426,0.014764235354959965,1.1280865669250488,-0.1475682258605957,-0.02658013440668583,0.06994405388832092,0.03723489120602608,-0.016203224658966064,0.22560563683509827,0.2291019707918167,0.0028160051442682743,0.5644642114639282,0.00046001240843907,-0.008044681511819363,-0.004182318225502968,0.14306354522705078,-0.21402202546596527,-0.004796703811734915,0.5656240582466125,0.0055279117077589035,0.0005112210055813193,-0.003951862454414368]","[-0.5223878622055054,-0.18948166072368622,0.0059320456348359585,0.48051419854164124,-0.18744203448295593,0.11768878996372223,-0.39835238456726074,-0.11111034452915192,0.0814812183380127,1.075196623802185,-0.07015138119459152,0.08356361836194992,0.0334230400621891,-0.024692952632904053,-0.02888934314250946,0.23794187605381012,0.2919901907444,-0.08957108855247498,0.6280019283294678,-0.13746091723442078,-0.1374635547399521,0.0067459107376635075,0.15289071202278137,-0.14095672965049744,-0.07118181884288788,0.5885269641876221,-0.09472261369228363,-0.060402762144804,0.08323203027248383]","[0.6596528887748718,0.35512179136276245,-0.7480534911155701,-0.653847336769104,1.1990060806274414,0.5972765684127808,-0.6247683763504028,-0.3051963448524475,0.21407701075077057,1.3626344203948975,0.6140204668045044,0.18493035435676575,0.0661221593618393,0.2908433675765991,-0.6572982668876648,0.2518606185913086,0.4315311312675476,-0.12059619277715683,-0.04575081542134285,-0.30167579650878906,-1.9129235744476318,0.054311662912368774,0.18446601927280426,-0.09958429634571075,-0.26351356506347656,-0.12440653145313263,-0.21243995428085327,-1.1400998830795288,1.1186814308166504]",0.05300468951463699,0.07241559028625488,0.02274499274790287,0.0860590711236,0.09722735732793808,4.861367866396904,0,0,0,0.4845393896102905,0.4834945797920227,0.9898312091827393,0.9403973817825317,0.9909110069274902,0.977310836315155,-0.005116549786180258,-0.0,-0.0
152,3.04,152,"[-0.5681471824645996,-0.10848671942949295,-0.038440410047769547,0.34259557723999023,-0.05517616122961044,0.1586608588695526,-0.4277316927909851,-0.04394926875829697,0.010879073292016983,1.1573811769485474,-0.15294741094112396,-0.026973936706781387,0.06665599346160889,0.03787393495440483,-0.010063945315778255,0.2229313850402832,0.22861267626285553,0.0030243974179029465,0.567007303237915,0.00022612557222601026,-0.007915141060948372,-0.004005121998488903,0.14356017112731934,-0.2127304971218109,-0.005036123562604189,0.5670900344848633,0.005196666810661554,-0.00022007747611496598,-0.003957285080105066]","[-0.5140939950942993,-0.19093775749206543,0.002403100486844778,0.48087525367736816,-0.19455692172050476,0.12028227746486664,-0.42981645464897156,-0.10102670639753342,0.08115629106760025,1.092475175857544,-0.07232142239809036,0.08647308498620987,0.02928551286458969,-0.020714759826660156,-0.02381172776222229,0.2372940182685852,0.2913408875465393,-0.0872788056731224,0.630288302898407,-0.13818876445293427,-0.1366875171661377,0.005960947368294001,0.15538214147090912,-0.14081312716007233,-0.07215022295713425,0.5913850665092468,-0.095701202750206,-0.0682791993021965,0.0812385082244873]","[0.5856689214706421,0.43237942457199097,-0.7713412642478943,-0.6759766936302185,1.2425345182418823,0.5985538959503174,-0.5962190628051758,-0.31930145621299744,0.23539726436138153,1.4233344793319702,0.6443328857421875,0.19066856801509857,0.0701802670955658,0.2716408967971802,-0.6636660099029541,0.26959723234176636,0.44558751583099365,-0.1154455617070198,-0.03657861426472664,-0.3014160990715027,-1.9213496446609497,0.06952205300331116,0.15380211174488068,-0.11558835208415985,-0.2682492136955261,-0.13786764442920685,-0.20681679248809814,-1.250011920928955,1.1096992492675781]",0.053684301674366,0.07167665660381317,0.022746751084923744,0.08524704724550247,0.09730860590934753,4.865430295467377,0,0,0,0.48410123586654663,0.48392918705940247,0.9897029995918274,0.9410834908485413,0.9898831248283386,0.9802722334861755,-0.003541958285495639,-0.0,-0.0
153,3.06,153,"[-0.5607478022575378,-0.11354117095470428,-0.04291945695877075,0.35044944286346436,-0.05451112985610962,0.16269874572753906,-0.45477017760276794,-0.04101118817925453,0.007724277675151825,1.186004400253296,-0.15844112634658813,-0.027171624824404716,0.06338623911142349,0.037818923592567444,-0.004763430915772915,0.22029143571853638,0.22819295525550842,0.003224178683012724,0.569536566734314,4.2117888369830325e-05,-0.007731769699603319,-0.003838379168882966,0.14445418119430542,-0.21142657101154327,-0.00518219918012619,0.5686376094818115,0.004877527244389057,-0.0008325684466399252,-0.0039343941025435925]","[-0.5043346285820007,-0.1920018047094345,-0.0014944972936064005,0.48125508427619934,-0.2022416889667511,0.12246982008218765,-0.4615775942802429,-0.0923922136425972,0.08040284365415573,1.1089577674865723,-0.07000001519918442,0.08923587948083878,0.025559280067682266,-0.01690240018069744,-0.01989457570016384,0.23739753663539886,0.2906523048877716,-0.08588084578514099,0.6325739622116089,-0.13866490125656128,-0.13664114475250244,0.005616700276732445,0.160461887717247,-0.14200353622436523,-0.07329379767179489,0.5945025682449341,-0.09536439180374146,-0.07530669122934341,0.07997190952301025]","[0.5168963670730591,0.4871812164783478,-0.7751038670539856,-0.7027908563613892,1.2753853797912598,0.5953749418258667,-0.5881870985031128,-0.3231823444366455,0.24550344049930573,1.4772911071777344,0.6768453121185303,0.1955384761095047,0.07242745161056519,0.25795966386795044,-0.6447277665138245,0.27858906984329224,0.45288291573524475,-0.11567293107509613,-0.025674451142549515,-0.3011658489704132,-1.9368404150009155,0.07809895277023315,0.11991892755031586,-0.13022421300411224,-0.27141886949539185,-0.15000282227993011,-0.19783085584640503,-1.3366451263427734,1.1181575059890747]",0.05433516204357147,0.07147031277418137,0.022879470139741898,0.08545222878456116,0.0973823145031929,4.869115725159645,0,0,0,0.4836709201335907,0.4841344356536865,0.9894720315933228,0.9409247040748596,0.989197313785553,0.9841187000274658,-0.0024023831356316805,-0.0,-0.0
154,3.08,154,"[-0.5526415705680847,-0.11847565323114395,-0.04708203300833702,0.3589365780353546,-0.05704853683710098,0.16547276079654694,-0.48094797134399414,-0.03862684220075607,0.004920099396258593,1.2119536399841309,-0.16328029334545135,-0.027281438931822777,0.05976809561252594,0.03715382143855095,0.0002469047612976283,0.2174517959356308,0.22775200009346008,0.003375815926119685,0.5722023844718933,-0.00010083787492476404,-0.0074764033779501915,-0.003698695683851838,0.14575161039829254,-0.21007055044174194,-0.005345597397536039,0.5704020857810974,0.00459678377956152,-0.0013093440793454647,-0.003920102491974831]","[-0.4930360019207001,-0.1923656016588211,-0.005489577539265156,0.4808827042579651,-0.21013805270195007,0.12432027608156204,-0.49311593174934387,-0.08518020063638687,0.07952927052974701,1.1241577863693237,-0.06496194750070572,0.09174566715955734,0.022543318569660187,-0.013344147242605686,-0.01718299277126789,0.2381010800600052,0.2900126874446869,-0.08549326658248901,0.6354141235351562,-0.13920871913433075,-0.1372864544391632,0.005508710630238056,0.16710691154003143,-0.14450082182884216,-0.07463233172893524,0.597867488861084,-0.09374774992465973,-0.08117382973432541,0.07962275296449661]","[0.4640720784664154,0.5233782529830933,-0.7668853402137756,-0.7368426322937012,1.3058284521102905,0.588275671005249,-0.6093777418136597,-0.3143687844276428,0.24381063878536224,1.5170087814331055,0.7023398876190186,0.1996825784444809,0.0741034597158432,0.2551364004611969,-0.6052300930023193,0.2797814607620239,0.45255398750305176,-0.12219995260238647,-0.013279486447572708,-0.3031958341598511,-1.9627307653427124,0.0816865861415863,0.08870507776737213,-0.1458490490913391,-0.2744751572608948,-0.16146139800548553,-0.18634763360023499,-1.3997715711593628,1.1460974216461182]",0.054943934082984924,0.07180462032556534,0.023165635764598846,0.08615394681692123,0.09741757065057755,4.870878532528877,0,0,0,0.4832618832588196,0.48409634828567505,0.9891191720962524,0.9402546286582947,0.9887807965278625,0.9871448278427124,-0.0017791553400456905,-0.0,-0.0
155,3.1,155,"[-0.5440740585327148,-0.12274032086133957,-0.05076412484049797,0.36697956919670105,-0.06207561120390892,0.1661967933177948,-0.5071332454681396,-0.03684451803565025,0.0025993806775659323,1.2359634637832642,-0.16760897636413574,-0.027172017842531204,0.056323643773794174,0.03600236773490906,0.004369405098259449,0.21485228836536407,0.22739502787590027,0.0035730593372136354,0.5746996402740479,-0.00024438806576654315,-0.00720289908349514,-0.0036296523176133633,0.1471085101366043,-0.20873111486434937,-0.00538047356531024,0.5721904039382935,0.00429542176425457,-0.0016180642414838076,-0.003950664773583412]","[-0.48039495944976807,-0.1917487382888794,-0.009552765637636185,0.4792638421058655,-0.21786606311798096,0.12580083310604095,-0.5242745280265808,-0.07911366969347,0.07840948551893234,1.1378353834152222,-0.05888766422867775,0.09390345960855484,0.020303377881646156,-0.00980807188898325,-0.015534492209553719,0.23912858963012695,0.28932976722717285,-0.08624090254306793,0.6390588879585266,-0.14018400013446808,-0.13854466378688812,0.005468134768307209,0.1745281219482422,-0.14828559756278992,-0.07624338567256927,0.6009445190429688,-0.09109127521514893,-0.08582243323326111,0.08026543259620667]","[0.42681166529655457,0.5409791469573975,-0.7501096725463867,-0.767031192779541,1.3409160375595093,0.5765278935432434,-0.6535202860832214,-0.2980315089225769,0.23378564417362213,1.548641562461853,0.7204101085662842,0.20265622437000275,0.074800044298172,0.2659205198287964,-0.5520336627960205,0.2764633893966675,0.4472808539867401,-0.13309240341186523,-0.00011159852147102356,-0.308320552110672,-1.9974579811096191,0.0800086259841919,0.06727026402950287,-0.15968650579452515,-0.27716994285583496,-0.1722133904695511,-0.17427822947502136,-1.4423340559005737,1.1901195049285889]",0.05551335960626602,0.07253681123256683,0.02361900918185711,0.08720455318689346,0.09740543365478516,4.870271682739258,0,0,0,0.482879102230072,0.4838574230670929,0.9886447191238403,0.9391635656356812,0.9884634017944336,0.9889730215072632,-0.0017093558562919497,-0.0,-0.0
